sample,0,1,2,3,4,5,6,7,8,9,0:0,0:1,0:2,0:3,0:4,0:5,0:6,0:7,0:8,0:9,0:10,0:11,0:12,0:13,0:14,1:0,1:1,1:2,1:3,2:0,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,2:9,2:10,2:11,2:12,2:13,3:0,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8,3:9,3:10,3:11,3:12,3:13,4:0,4:1,4:2,4:3,4:4,5:0,5:1,5:2,5:3,5:4,5:5,5:6,5:7,5:8,5:9,5:10,5:11,5:12,5:13,5:14,5:15,5:16,5:17,5:18,5:19,5:20,5:21,5:22,5:23,6:0,6:1,6:2,6:3,7:0,7:1,7:2,7:3,7:4,7:5,7:6,7:7,8:0,8:1,9:0,9:1,9:2,target
45,0.008255742707453773,0.018743202918419417,0.9982298498675775,0.9917995056655721,0.9982409165889683,0.9992433984340194,0.007601622587092351,0.00939420793215154,0.9904807913208178,0.0074429624680004405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.1966393556450493
46,0.002614046482830094,0.007540430407916697,0.0003452787690727729,0.9971814983750159,0.0003969605483819108,0.00020492820266572069,0.0021050368085021773,0.003077722952360944,0.9900218359330646,0.0022615415147553613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.3473128732120539
47,0.003804599968976159,0.011030328574870943,0.0004811192614186441,0.9958883155134327,0.0005516781565268053,0.00028372455023170786,0.0030537335578210327,0.004482766302402009,0.9845252224924337,0.0032883974014518195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2959311206776837
48,0.9960738637052772,0.9883582843623925,0.9995616746666744,0.004274395932162909,0.9995007384430287,0.9997457380688561,0.9968819476880605,0.9953606594364515,0.02022259828196179,0.9966180338661521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0709623663380086
49,0.1599784508423324,0.844359856134201,0.0010151575359047655,0.3395717733869872,0.0011034361331650135,0.0005272350038252382,0.05173053748702364,0.2873997394265339,0.02156264009900246,0.09515021147365964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2188584918761283
50,0.01077450078441196,0.036305400484935885,0.0007163323160911363,0.9877472741122941,0.000799508426302997,0.00039571511026363735,0.008069930931164529,0.012935356977900037,0.0854645448585304,0.009109043860630807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2487154561866407
51,0.9934516092933006,0.9789506511955999,0.9994853252378368,0.007323014977340586,0.9994224092800583,0.9997119815666088,0.9949876864707169,0.9921837605005779,0.4457546520694638,0.9944254822644774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0972087210109707
52,0.9959317076769857,0.9878134223817431,0.9995686408809759,0.004443994507997233,0.9995099121362925,0.999751320903528,0.9967843392472956,0.9951864594361608,0.02381379998840878,0.99650089431993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0688793223163449
53,0.012391415954963785,0.04387694481832667,0.0007230384251035037,0.9856885128816384,0.0008040990243079149,0.0003960273527606407,0.009101694817358924,0.014960787370885508,0.05345710971853603,0.01040867047290094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.2445493681433134
54,0.9823198944684745,0.9196144725301464,0.9993239131405334,0.02188954827314436,0.999254699543038,0.9996372934426817,0.9880113709770271,0.9781156076366343,0.974182145683697,0.985550793962424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.129287598944591
55,0.8719926338213578,0.1384550930863969,0.9991549207951472,0.6332507580804009,0.9990812228952425,0.9995609192989503,0.9577586691174972,0.7676885380759341,0.9818640196825162,0.9233259517458465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.1517178169698653
56,0.9779838097909674,0.8697540302211333,0.9993447793208561,0.028984305609091127,0.9992803585055288,0.9996515052526806,0.9859627902768796,0.9721689144250601,0.9792186611219268,0.9824009523411169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.1258158589084849
57,0.017396402519024707,0.07048176873327362,0.0007745592131199583,0.9790801272896434,0.0008561576738245992,0.0004181997267252369,0.012182207798456687,0.02130601335592774,0.03462966687657516,0.014379814263992612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2396889320927649
58,0.14160661458903162,0.09239693330675992,0.9989966628981996,0.9247461894576482,0.9989145764898709,0.9994845460788843,0.8576692439973806,0.11658698296277532,0.981447799966199,0.23762023979741673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.1658103041244271
59,0.00936268449345976,0.0208942378525662,0.9983292285968951,0.990756023746558,0.9983158913924782,0.9992644211249676,0.008717694110904095,0.010625300652936242,0.9897565305067262,0.008468974153070439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.1945563116233856
