sample,0,1,2,3,4,5,6,7,8,9,0:0,0:1,0:2,0:3,0:4,0:5,0:6,0:7,0:8,0:9,0:10,0:11,0:12,0:13,0:14,1:0,1:1,1:2,1:3,2:0,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,2:9,2:10,2:11,2:12,2:13,3:0,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8,3:9,3:10,3:11,3:12,3:13,4:0,4:1,4:2,4:3,4:4,5:0,5:1,5:2,5:3,5:4,5:5,5:6,5:7,5:8,5:9,5:10,5:11,5:12,5:13,5:14,5:15,5:16,5:17,5:18,5:19,5:20,5:21,5:22,5:23,6:0,6:1,6:2,6:3,7:0,7:1,7:2,7:3,7:4,7:5,7:6,7:7,8:0,8:1,9:0,9:1,9:2,target
46,0.04379263590737894,0.0334129374070409,0.5917581238577281,0.7660029034963113,0.9939005284626344,0.0071868561494555045,0.019474586783736272,0.026472611434360235,0.04501135288953879,0.06638253096333589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
47,0.29507173691891014,0.041458505278268956,0.9890236535673039,0.07324617128568864,0.9961199050434266,0.7343451180432663,0.04913254588227477,0.07667786866677538,0.05159536055545286,0.493692104287471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
48,0.016182257788599295,0.02310701424877104,0.005967726331183594,0.9700350613194545,0.6291555085706679,0.002414108039795269,0.008790443970088305,0.011449857050536012,0.03409033124418279,0.023621819333432947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
49,0.0017746596266363483,0.00442962598250269,0.00043977753395837456,0.9975286534903431,0.0005110205397818179,0.0002533977365584176,0.001081518690293139,0.0013703405113091418,0.007719943452340622,0.002543409117212127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
50,0.0009747732468013491,0.0025349519630463208,0.00023737025583553314,0.9986604088496246,0.00026637087309746725,0.0001388597219527749,0.0005979608534645814,0.000756400163203872,0.00449765219374059,0.001395662250151975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
51,0.0012280946896827342,0.0031536429332516087,0.0003006406225120995,0.9983055302613298,0.0003408696352792925,0.00017507247122790784,0.000751859943571764,0.0009515525171901334,0.005563931855756814,0.0017588756278271232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.0
52,0.8713026949495757,0.045868031578868096,0.992349213531669,0.0488099834831557,0.9966747685491704,0.9844954555122056,0.13984821906511996,0.35227057885994484,0.05461005893401654,0.8605033358664781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
53,0.2047769027936452,0.041779322685483594,0.9876072040993893,0.08371365805860904,0.9958669842582012,0.09152677995755876,0.044532085855146925,0.0674845846971968,0.05240698964395498,0.35612161088002053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
54,0.001399545922841111,0.0035620058849041253,0.0003439109142255478,0.99806342550129,0.00039286920323039514,0.00019961462968191135,0.0008556059619685513,0.0010832408147576828,0.006259907915573468,0.0020048541595618905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
55,0.020868155391370755,0.026048692860005117,0.009208497508322977,0.9565486286193778,0.9828027584237045,0.003160620074807009,0.010935886239046472,0.014360931534217459,0.037464793142665265,0.030652075985044096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
56,0.00070590750449865,0.0018628144203416633,0.00017086894173437399,0.999034314280458,0.0001895411064884093,0.00010047683445994365,0.00043402249057281425,0.0005487067381587567,0.0033270867659918085,0.0010103589587501976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.0
57,0.0012292537544658488,0.0031548664498579453,0.00030099454180956966,0.9983036150475441,0.0003414333104731553,0.00017524180728476947,0.0007524982821967968,0.0009523836875671148,0.0055647995067975775,0.0017605670278167422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
58,0.29016966656963217,0.04151428375231838,0.9889592386675605,0.07370379698827419,0.9961057945418308,0.698806395974454,0.04897085254217873,0.07631832567148636,0.05168098611235932,0.48741582238617476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
59,0.011546509222619206,0.019372990505497192,0.0036398498885800317,0.9808254441829688,0.009547285715356464,0.0016965710123623401,0.006520042400743578,0.00841597568517325,0.029638103465987255,0.01674453985197931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0
